userName,score,tanggal,appVersion,ulasan,sentimen
Pengguna Google,1,05/18/2026 3:28,4.16.1,aplikasi mau daftar pas masukin no hp system nya error terus,negatif
Pengguna Google,4,05/18/2026 3:23,4.16.1,aplikasinya bagus hanya saja layanan faskes tidak sebagus layanan aplikasinya,positif
Pengguna Google,3,05/18/2026 3:21,4.16.1,tolong jangan sering di update kami yg hp nya ga cukup ruang ini bingung mau hapus apa lagii,negatif
Pengguna Google,1,05/18/2026 3:21,4.16.1,ngga bisa di buka force close mulu kocak aplikasi ga guna ga bisa di buka sama sekali aplikasi busuk,negatif
Pengguna Google,5,05/18/2026 3:12,4.16.1,cepatt baguss,positif
Pengguna Google,5,05/18/2026 3:08,4.16.1,semoga semakin lebih baik lagi dalam pelayanan nya,positif
Pengguna Google,5,05/18/2026 3:07,4.16.1,ok,negatif
Pengguna Google,1,05/18/2026 3:04,4.16.1,ini gimana ya sudah banyak yang mengeluh tapi belum ada perbaikan juga niat nggak sih bikin aplikasi ini malah tambah mempersulit aja,positif
Pengguna Google,2,05/18/2026 3:02,4.16.1,tolong aplikasinya diperbaiki min sy daftar antrean tdk masuk perintahnya disuruh coba lg lain waktu begitu dicoba lagi perintahnya sama sampai berulang dan anehnya begitu coba datangi faskesnya ternyata sdh dpt antrean maaf sy kasih bintang sj utk apknya krna sy merasa sdh dikerjain,positif
Pengguna Google,5,05/18/2026 2:58,4.16.1,kode otp tidak bisa masuk woyyy,negatif
Pengguna Google,5,05/18/2026 2:56,4.16.1,mantap mudah mengggunakan jkn,positif
Pengguna Google,5,05/18/2026 2:56,4.16.1,ok,negatif
Pengguna Google,1,05/18/2026 2:54,4.16.1,nunggu kode verifikasi nya lama banget sinyal padahal bagus wifi perusahaan juga g tapi di aplikasi tertulis offline kan aneh aplikasi nya sekelas aplikasi punya pemerintah lo padahal,negatif
Pengguna Google,1,05/18/2026 2:52,4.16.1,maksudnya gimana si bikin apk tp ga kepake,negatif
Pengguna Google,5,05/18/2026 2:51,4.16.1,ok,negatif
Pengguna Google,5,05/18/2026 2:46,4.16.1,saya mau down grade kelas karena sudah tdk bekerja lagi dan mau me non aktifkan auto debet petugas dg ramah dan sigap menjelaskan melalui mobile jkn sampai saya paham dan hari itu juga sudah langsung kelar terimakasih mobile jkn,positif
Pengguna Google,1,05/18/2026 2:46,4.16.1,dari sekian ribu yang komen tetep aja kasusnya sama min kenapa gak buru ditangani verifikasi lewat nomer hp selalu gagal tolong kasih alternatif lain misal lewat email saja ini udah dapet verifikasi lewat email tapi dimintain nomer lagi ya sama aja,negatif
Pengguna Google,1,05/18/2026 2:44,4.16.1,aplikasinya cacat banget wkwkkw bagusan juga aplikasi kampus ku wkwk,negatif
Pengguna Google,5,05/18/2026 2:42,4.15.0,kenapa mesti update terus,negatif
Pengguna Google,1,05/18/2026 2:37,4.16.1,apk gila padahal udh dirujuk tetapi ngak muncul di aplikasi bobrok amat sih mendjng hapus aja,negatif
Pengguna Google,3,05/18/2026 2:34,4.16.1,kenapa harus berungkali login padahal dr hp yg sama hampir tiap buka aplikasi harus relogin,negatif
Pengguna Google,1,05/18/2026 2:33,4.16.1,aplikasi sampahhhh banyak kali eror nyaaa mau berobat mau ngurus surat banyak kali persyaratan nyaaa,negatif
Pengguna Google,2,05/18/2026 2:32,4.16.1,baru update malah susah masuk captha eror,negatif
Pengguna Google,3,05/18/2026 2:30,4.16.1,kadang logout sendiri mana lemot lagi kalo buka menu ambil antrean update dulu deh,negatif
Pengguna Google,1,05/18/2026 2:25,4.16.1,tidak bisa untuk daftar online faskes kedua terus apa gunanya aplikasi aplikasi guoblok ga berguna buang waktu dan uang,negatif
Pengguna Google,1,05/18/2026 2:24,4.16.1,ini aplikasinya bagaimana log in susah semua nik password captcha juga benar ttp gak bisa login sekarang kalau periksa suruh daftar lewat jkn tp aplikasinya busuk bagaimana ini update sistem terus malah tambah busuk,negatif
Pengguna Google,1,05/18/2026 2:24,4.16.1,aplikasi sering eror,negatif
Pengguna Google,5,05/18/2026 2:24,4.16.1,puas dengan pelayanan nya,positif
Pengguna Google,5,05/18/2026 2:23,4.16.1,update app malah ga bisa login captcha salah mlu udb bner ngisi tpi salah mlu rusaakk,negatif
Pengguna Google,1,05/18/2026 2:21,4.16.1,apk nya mempersulit urusan sudah beberapa kali masukin nomor handphone kode otpnya ngk muncul padahal cuma mau cetak bpjs ketenagakerjaan dari perusahaan tpi susahnya minta ampun udh paling workit datang langsung ajah datang ke kantor bpjs nya,negatif
Pengguna Google,3,05/18/2026 2:20,4.9.0,apk nya bagus tapi saat saya masuk kenapa login nya captcha nya sama terus padahal udah benar kok di bikin nya kode captcha nya salah terima kasih,positif
Pengguna Google,5,05/18/2026 2:20,4.16.1,memudahkan,negatif
Pengguna Google,1,05/18/2026 2:20,4.16.1,ga bisa dibuka sialan,negatif
Pengguna Google,2,05/18/2026 2:20,4.16.1,kenapa sih aplikasi ini selalu aja keluar sendiri dari akun bpjs ku capek tauh masuk nik nya,negatif
Pengguna Google,1,05/18/2026 2:19,4.16.1,erroorrrr terusss udah berhari hari myoba ambil antrean malah gagal mulu kapan periksanya kalau begini,negatif
Pengguna Google,2,05/18/2026 2:18,4.16.1,di update bukan nya lancar malah eror bikin antrian panjang aja,positif
Pengguna Google,1,05/18/2026 2:17,4.16.1,jelekk capcha sering gagal,negatif
Pengguna Google,5,05/18/2026 2:17,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/18/2026 2:12,4.15.0,memprmudah sekali saay pendaftaran onlen,negatif
Pengguna Google,1,05/18/2026 2:11,4.16.1,parahh bangettt surgaa jalur daftar jkn bikin tensi naekk gilaa mempersulit hidup orng teruss kerjanyaa kaliaan,negatif
Pengguna Google,1,05/18/2026 2:10,4.16.1,jeleke banget mau daftar kode otp gak terkirim lawak banget dah,negatif
Pengguna Google,5,05/18/2026 2:08,4.16.1,good,negatif
Pengguna Google,1,05/18/2026 2:08,4.16.1,aplikasinya lemot kirim kode otp saja lama banget sesuai pelayanannya,negatif
Pengguna Google,5,05/18/2026 2:06,4.16.1,sangat bagus,positif
Pengguna Google,5,05/18/2026 1:59,4.16.1,bagus banget apknya sangat membatu,positif
Pengguna Google,1,05/18/2026 1:55,4.16.1,nth apa root stiap di buka itu trus yg kluar mau chek in pas kontrol aplikasi nya gk bsa d bka,negatif
Pengguna Google,5,05/18/2026 1:55,4.16.1,usefull,negatif
Pengguna Google,1,05/18/2026 1:44,4.16.1,susah masuk,negatif
Pengguna Google,1,05/18/2026 1:44,4.16.1,aplikasinya eror mulu masa sering ke log out sendiri giliran mau masuk ulang server eror ga bisa masuk disuruh nyoba lain kali kan kocak,negatif
Pengguna Google,5,05/18/2026 1:43,4.16.1,cepattt tindakaan nya sekarang lebih vaik,positif
Pengguna Google,4,05/18/2026 1:40,4.16.1,bagus dan mudah dj gunakan,positif
Pengguna Google,5,05/18/2026 1:37,4.16.1,aplikasi baagus,negatif
Pengguna Google,1,05/18/2026 1:36,3.7.1,di update malah ngaco gabisa login,negatif
Pengguna Google,4,05/18/2026 1:36,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/18/2026 1:34,4.16.1,aplikasi mobil jkn sangat praktis mudah digunakan,negatif
Pengguna Google,1,05/18/2026 1:33,4.16.1,aplikasinya sering log out sendiri setiap ngambil antrian log out terus pengen berobat aja di persulit seperti di tolak secara halus,negatif
Pengguna Google,5,05/18/2026 1:30,4.16.1,keren pokok nya,positif
Pengguna Google,1,05/18/2026 1:27,4.16.1,sampah programer nya amatir tampilan burik otp sms ngk bisa email bisa tapi harus sms otp sms menit sementara sms ngk masuk masuk dan pastinya apps ngk guna,negatif
Pengguna Google,2,05/18/2026 1:25,4.16.1,aplikasi lemot ferivikasi lama,negatif
Pengguna Google,5,05/18/2026 1:25,4.16.1,jika berjalan sesuai bagus,positif
Pengguna Google,1,05/18/2026 1:19,4.16.1,ciri khas aplikasi milik pemerintah error always,negatif
Pengguna Google,4,05/18/2026 1:12,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/18/2026 1:10,4.16.1,bagus sekali,positif
Pengguna Google,5,05/18/2026 1:05,4.16.1,bagus,positif
Pengguna Google,5,05/18/2026 1:05,4.16.1,good apps,negatif
Pengguna Google,5,05/18/2026 1:00,4.16.1,ramah santun dan mudah dimengerti dalam pemaparan,positif
Pengguna Google,5,05/18/2026 0:58,4.16.1,sangat memuaskan respon juga cepat,positif
Pengguna Google,1,05/18/2026 0:56,4.16.1,lambat kali respon otp,negatif
Pengguna Google,5,05/18/2026 0:53,4.13.1,sangat membantu,negatif
Pengguna Google,5,05/18/2026 0:38,4.16.1,sangat membantu,negatif
Pengguna Google,1,05/18/2026 0:37,4.16.1,minta ganti sandi melalui sms malah gangguan sinyal padahal nomor kartu masih aktif di ulang ulang tetep aja ga bisa gimana sih ini apk nya,negatif
Pengguna Google,1,05/18/2026 0:32,4.16.1,aplikasi sering eror login akun pun sering tidak bisa,negatif
Pengguna Google,5,05/18/2026 0:30,4.16.1,apk ini memudahkan dan sangat bermanfaat,negatif
Pengguna Google,2,05/18/2026 0:30,4.16.1,nyusahin rajyat aja sering log out sering eror,negatif
Pengguna Google,5,05/18/2026 0:29,4.8.1,lumayan,negatif
Pengguna Google,1,05/18/2026 0:29,4.16.1,jelek kode otp saja tidak dikirim kirim,negatif
Pengguna Google,5,05/18/2026 0:28,4.16.1,saya kasih bintang tapi tolong jangan mempersulit masa ia setiap mau daptar kuota penuh terus sampai berapa hari langsung juga nggak bisa harus melalui jkn ini maksudnya apa ya bukan mempermudah tapi semakin mempersulit,negatif
Pengguna Google,5,05/18/2026 0:19,4.16.1,cepat dan akurat,positif
Pengguna Google,5,05/18/2026 0:11,4.16.1,terbaik pokonya semuanya jadi mudah dengan mobile jkn,positif
Pengguna Google,5,05/18/2026 0:03,4.16.1,terimakasih sangat mudah dan tidak perlu ke kantor nya untuk mengubah faskes,negatif
Pengguna Google,1,05/18/2026 0:01,4.16.1,aplikasi ta k kendala mulu gagal terhubung mulu jaringan kenceng hp ip mau kontrol gigi ga bisa daftar manual ke rs juga ga bisa gmn si ini aplikasi bobrok bat,negatif
Pengguna Google,5,05/18/2026 0:00,4.16.1,memuaskan,positif
Pengguna Google,1,05/17/2026 23:51,4.16.1,apk kunyuk log out mlu bnrin server tolol lu itu,negatif
Pengguna Google,1,05/17/2026 23:51,4.16.1,apk rusak nyusain rakyat aja masukin ke email kode otp ga masuk lewat no sms mesti pakai no yg terdaftar lah kl no hp ny sdah d ganti kok masih minta no lama kerja sesuai gaji kalian woyy,negatif
Pengguna Google,1,05/17/2026 23:48,4.16.1,sering eror ga bisa dibuka padahal lagi buru buru mau daftar ke klinik buat hari ini gjls,negatif
Pengguna Google,5,05/17/2026 23:26,4.16.1,puas,positif
Pengguna Google,5,05/17/2026 22:57,4.16.1,alhamdulillah aplikasi ini sangat membantu,negatif
Pengguna Google,5,05/17/2026 22:49,4.16.1,bermanfaat untuk mengurus kesehatan jarak jauh bisa untuk melakukan pendaftaran ke faskes terdekat,negatif
Pengguna Google,5,05/17/2026 22:44,4.16.1,aplikasi bermanfaat goodjob,negatif
Pengguna Google,5,05/17/2026 22:27,4.16.1,apk ini sangat bermanfaat bagi kita semua,negatif
Pengguna Google,1,05/17/2026 22:14,4.16.1,aplikasi pemerintah lho padahal tpi mau login aja susah nik bener password bener captcha bener tpi salah terossssssss udh gnti sandi nik udh bener bener lihat di ktp captcha bnr tt gabisa masuk bnr tidak bisa diharapkan lagi dan lagi mobile jkn yaampun buat ambil antrean berhari transaksi blm dpt diproses terus kek gaperna optimal ada aja problemnya anjay ayolah dibenahi lah please,negatif
Pengguna Google,5,05/17/2026 22:04,4.16.1,saya sangat senang dengan aplikasinya dan mudah untuk diaplikasikan terimakasih mobile jkn,negatif
Pengguna Google,5,05/17/2026 21:50,4.16.1,maju terua bpjs,negatif
Pengguna Google,5,05/17/2026 21:32,4.16.1,baik dan sangat membantu,positif
Pengguna Google,5,05/17/2026 21:27,4.16.1,bagus,positif
Pengguna Google,5,05/17/2026 19:57,4.16.1,hebat cepat lancar,positif
Pengguna Google,5,05/17/2026 19:50,4.16.1,aplikasi nya bgus sangat membantu,negatif
Pengguna Google,5,05/17/2026 19:04,4.16.1,sangat bermanfaat,negatif
Pengguna Google,5,05/17/2026 18:19,4.16.1,tambahkan akun tutup permanen,negatif
Pengguna Google,5,05/17/2026 18:15,4.16.0,mempermudah utk pendaftaran ke klinik rs,negatif
Pengguna Google,1,05/17/2026 17:42,4.16.1,udah lama nga ngeh tiba tiba aplikasi keluar sendiri pertama ngelihat kok tiba akunku ga aktif baru mau cari solusi dibiarin bbrp wkt krn ga ngeh ternyata ke log out sendiri dong identitas aku maksudnya ini bgmn trus saya udah download apdet apps ulang eh malah gabisa masuk lagi pdhl nomor masih aktif tp otp ga masuk udah hari email katanya ga terdaftar dari banyak review kubaca disini kayanya developer ini emang ga perduli keluhan masyarakat kenapa sih aplikasi pemerintah sllu bapuk,negatif
Pengguna Google,2,05/17/2026 17:35,4.16.1,verifikasi susah banget,negatif
Pengguna Google,4,05/17/2026 17:06,4.14.0,edited untuk level apk pemerintah sudah bagus kekurangan otp verifikasi hanya tersedia sms sering tidak ada coba tambah metode whatsapp dan telepon aplilasi sering tidak bisa di buka karena root padahal hp normal ga di apa in tolong lah perbaiki,positif
Pengguna Google,5,05/17/2026 17:03,4.16.1,kenapa sekarang semakin sulit email tidak terdaftar lah nomer belum terdaftar,negatif
Pengguna Google,1,05/17/2026 16:47,4.16.1,aplikasi apa kek gini udah jelas nik dimasukan betul bisa pulak di bilang salah,positif
Pengguna Google,5,05/17/2026 16:39,4.16.1,alhamdulillah update perubahan data lancar,positif
Pengguna Google,1,05/17/2026 16:32,4.16.1,gajelas bolak balik suruh log in nik tb gabisa bikin log in apk gajelas,negatif
Pengguna Google,5,05/17/2026 16:30,4.14.0,sangat membantu sekali terimakasih,negatif
Pengguna Google,5,05/17/2026 16:15,4.16.1,bagus,positif
Pengguna Google,5,05/17/2026 15:53,4.16.1,alhamdulillaah good,negatif
Pengguna Google,1,05/17/2026 15:23,4.16.1,aplikasi paling jelek bukan mempermudah malah mempersulit mau verifikasi no tlp aja harus ada pulsa dulu sekali ngirim otp plsa k habisssss dan pengirimannya lama banget jadi harus konfirmasi berkali kali,negatif
Pengguna Google,5,05/17/2026 15:02,4.16.1,bagus,positif
Pengguna Google,5,05/17/2026 15:00,4.16.1,bagus,positif
Pengguna Google,1,05/17/2026 14:13,4.9.0,gak bisa di buka aplikasinya katanya hp di root pdhl hp standar pabrik ga di apa apain,negatif
Pengguna Google,1,05/17/2026 13:46,4.16.1,aplikasi buruk gabisa verivikasi wajah apa masalahnya sih huh,negatif
Pengguna Google,5,05/17/2026 13:46,4.16.1,rata masalahnya di kode otp sms ternyata kita sama apk sampah,negatif
Pengguna Google,5,05/17/2026 13:32,4.16.1,oke bgttttt,positif
Pengguna Google,3,05/17/2026 13:25,4.16.1,kurang simpel masih banyak yg perlu di benahi,negatif
Pengguna Google,1,05/17/2026 13:17,4.16.1,memang aplikasi pan ek ini siapa yang menciptakan aplikasi ini,negatif
Pengguna Google,5,05/17/2026 13:16,4.16.1,bagus,positif
Pengguna Google,5,05/17/2026 13:06,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/17/2026 13:04,4.16.1,ini gw kasih bintang cuma karena mau di baca akun suka keluar sendiri najis bet aplikasi,negatif
Pengguna Google,5,05/17/2026 12:53,4.16.1,bagus membantu mempermudah cm kenapa y katanya pegawai rmh skit nya yg daftarin jkn bilang klo pin paswordnya hrs huruf bsar kecil n angka tp sy pas buka apl nya kok pinnya pas dimasukan g bs macet ngetiknya sy ulng trs ttp g bs memasukkan pin nya tp stlh sy tutup aplnya trs buka lg tanpa memasukkan pin lgsg bs msuk sendiri balik sperti awlnya lg,positif
Pengguna Google,5,05/17/2026 12:48,4.13.1,mantap,positif
Pengguna Google,5,05/17/2026 12:43,4.16.1,ini pesan buat developer aplikasinya kalo buat aplikasi jkn biar mempermudah masyarakat ya harus mudah jangan buat aplikasi yang memaksa para pengguna bolak balik login please banyak orang susah dan gak semuanya ngerti it harapan mereka download aplikasi karena ngikutin aturan dari rumah sakit yang kalo mau daftar harus ada jkn sedangkan aplikasi jkn sendiri masih banyak celahnya masih banyak minusnya buatlah aplikasi sekali login selsai tanpa perlu logout dan login lagi,negatif
Pengguna Google,5,05/17/2026 12:31,4.16.1,mantabs,negatif
Pengguna Google,5,05/17/2026 12:21,4.16.1,sangat aman di gunakan apa aja,positif
Pengguna Google,5,05/17/2026 12:12,4.16.1,bagussss,positif
Pengguna Google,5,05/17/2026 12:10,4.16.1,mantaapp,negatif
Pengguna Google,5,05/17/2026 12:10,4.16.1,ook,negatif
Pengguna Google,1,05/17/2026 12:08,4.16.1,apaan bgt si gajelas segala daftar ginian aja dipersulit kamera miror sms ga dikirim kode otp pdhl ada pulsa mlh susah bgt perkara daftar gini doang bad bgt si,negatif
Pengguna Google,1,05/17/2026 11:59,4.16.1,ak udah pindah pengambilan verifikasi wajah tapi gapernah bisa,negatif
Pengguna Google,5,05/17/2026 11:58,4.16.1,sangat bermanfaat aplikasi nya,negatif
Pengguna Google,1,05/17/2026 11:57,4.16.1,otp ga masuk ribet ni aplikasi,negatif
Pengguna Google,5,05/17/2026 11:55,4.16.1,bagus aplikasi mendukung,positif
Pengguna Google,1,05/17/2026 11:46,4.16.1,kebanyakan minta update aplikasi yg d update prosedur pelayanannya dong dipermudah prosedurnya jgn yg d update aplikasinya aja hihi bekerjadenganhati,negatif
Pengguna Google,3,05/17/2026 11:24,4.16.1,aplikasi selalu error waktu log in signal g sudah bagus diindonesia ini apakah mobile jkn ini harus signal g,negatif
Pengguna Google,5,05/17/2026 11:19,4.16.1,memudahkan,negatif
Pengguna Google,1,05/17/2026 11:15,4.16.1,setelah update akun saya otomatis keluar dan tidak bisa login lagi padahal saya harus pakai aplikasi buat daftar kontrol,negatif
Pengguna Google,5,05/17/2026 10:54,4.16.1,mantap,positif
Pengguna Google,5,05/17/2026 10:52,4.16.1,aplikasi ga jelas pengisian data bolak balik aja macam setrikaan parah jelek sekali,negatif
Pengguna Google,1,05/17/2026 10:48,4.16.1,gak bisa masuk permintaan belum dapat diproses apaan siii,negatif
Pengguna Google,5,05/17/2026 10:26,4.16.1,sangat membantu dalam mengubah faskes,negatif
Pengguna Google,5,05/17/2026 10:25,4.16.1,sangat memuaskan,positif
Pengguna Google,5,05/17/2026 10:25,4.15.0,pelayanan cepat,positif
Pengguna Google,5,05/17/2026 10:16,4.16.1,bagus,positif
Pengguna Google,5,05/17/2026 9:49,4.16.1,terimakasih semuanya,negatif
Pengguna Google,3,05/17/2026 9:44,4.16.1,seharusnya perubahan faskes langsung bisa digunakan,negatif
Pengguna Google,5,05/17/2026 9:34,4.16.1,keren,positif
Pengguna Google,5,05/17/2026 9:25,4.16.1,bagua dan selalu di tingkatkan,negatif
Pengguna Google,5,05/17/2026 9:24,4.16.1,tolong dong ini jangan malah mempersulit orang udah mh mau melakukan hal yang sangat penting udah tau butuh orang mau berobat malah kaya gini gak bisa verifikasi wajah gagal mulu pake email sama no handphone katanya udah tidak aktif padahal masih aktif aktif aja perasaan gimana ini orang mau kontrol harus tepat waktu kalo udah gini yg harus tanggung jawab juga siapa,negatif
Pengguna Google,5,05/17/2026 9:23,4.16.1,membantu sekali buat kesehatan kluarga buat yg tidak mamapu,negatif
Pengguna Google,5,05/17/2026 9:19,4.16.1,sangat bermanfaat,negatif
Pengguna Google,1,05/17/2026 9:19,4.16.1,aplikasi yang bener bener nyusahin mendingan kgk usah make aplikasi kyk gini kalo buat login aja susah,negatif
Pengguna Google,5,05/17/2026 9:02,4.16.1,trimakasih dengan mobile jkn semuanya jadi mudah,negatif
